,Item_Visibility,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
3922,0.030347404,192.5162,5,1985,2,3,3078.6592
2766,0.138269873,111.686,4,1985,0,0,452.744
5245,0.005557062,122.1414,9,1999,0,1,2924.1936
387,0.031860325,235.1248,0,1998,2,0,474.0496
5465,0.157190017,156.8604,4,1985,0,0,316.9208
3547,0.020803054,129.7994,3,2009,2,2,1284.994
1337,0.136124989,38.319,0,1998,2,0,146.476
4850,0.144604071,240.8222,3,2009,2,2,3585.333
6282,0.020411155,98.6042,8,1997,0,1,1091.2462
4547,0.024159767,114.715,6,2004,1,1,815.605
5290,0.162248011,160.4604,4,1985,0,0,316.9208
4795,0.0,115.1834,7,2002,1,1,1382.2008
7727,0.006075007,187.5898,7,2002,1,1,2432.1674
3205,0.091924311,189.753,4,1985,0,0,189.753
6343,0.040187877,85.6908,2,2007,1,1,1593.9252
1608,0.015965308,229.4352,8,1997,0,1,4809.7392
830,0.037711338,41.548,5,1985,2,3,1358.232
7246,0.170977155,117.0834,3,2009,2,2,1842.9344
5046,0.049942926,82.425,9,1999,0,1,1414.825
7163,0.0,228.2036,8,1997,0,1,4781.7756
8279,0.047152554,110.157,2,2007,1,1,3185.853
3418,0.053455158,43.677,9,1999,0,1,562.601
6540,0.070691729,230.201,8,1997,0,1,5742.525
1734,0.082970667,60.0194,9,1999,0,1,1114.5492
5509,0.061381589,179.9976,0,1998,2,0,181.0976
5505,0.022190488,113.1886,2,2007,1,1,3335.658
1701,0.159096908,129.3336,4,1985,0,0,127.8336
3191,0.061226969,253.0698,3,2009,2,2,2283.0282
1006,0.053980686,196.8768,1,1987,2,1,2561.9984
5273,0.067120954,132.9626,5,1985,2,3,3279.065
400,0.026916794,50.9666,5,1985,2,3,717.7324
6102,0.20914265,190.953,4,1985,0,0,379.506
1253,0.032435437,124.873,6,2004,1,1,2956.152
6573,0.121180705,177.037,0,1998,2,0,176.437
21,0.035399923,144.5444,5,1985,2,3,4064.0432
1305,0.143129124,58.8878,8,1997,0,1,1151.1682
6910,0.049709624,246.8144,6,2004,1,1,2450.144
6536,0.238831875,88.2514,0,1998,2,0,88.5514
6394,0.161030847,251.2408,4,1985,0,0,1001.3632
7411,0.165221717,172.0764,1,1987,2,1,4466.1864
237,0.064565202,92.9804,1,1987,2,1,1929.4884
3107,0.0,120.5072,5,1985,2,3,2695.1584
3665,0.077892365,59.3536,2,2007,1,1,918.804
671,0.179806961,95.2752,3,2009,2,2,1534.0032
8395,0.0,150.205,7,2002,1,1,5992.2
6037,0.104257037,34.0532,0,1998,2,0,179.766
845,0.020474913,248.4092,3,2009,2,2,996.0368
4790,0.018571641,187.3214,8,1997,0,1,4333.6922
8056,0.050545502,191.6162,3,2009,2,2,1731.7458
1353,0.009636821,121.873,9,1999,0,1,2463.46
5229,0.008001018,170.4422,8,1997,0,1,2759.0752
8374,0.037391881,83.2224,6,2004,1,1,1789.6704
3451,0.011563024,164.9526,7,2002,1,1,2302.3364
869,0.072334667,49.1692,1,1987,2,1,886.8456
3686,0.162242617,107.8622,8,1997,0,1,1058.622
604,0.167383061,175.6712,8,1997,0,1,2812.3392
4930,0.076387367,112.1518,5,1985,2,3,3870.9612
4998,0.119462225,182.7976,8,1997,0,1,1810.976
4723,0.113217223,191.1504,8,1997,0,1,1725.7536
3868,0.021497594,230.3326,2,2007,1,1,1386.1956
902,0.08165845,35.019,3,2009,2,2,585.904
7828,0.077029195,177.2344,0,1998,2,0,892.172
7750,0.158562708,194.711,4,1985,0,0,196.411
2904,0.064984487,92.5804,2,2007,1,1,2297.01
1747,0.056033565,51.4666,2,2007,1,1,974.0654
7339,0.041909345,255.0014,7,2002,1,1,5865.0322
7845,0.112495847,124.4046,9,1999,0,1,1120.5414
3310,0.05674821,144.3812,2,2007,1,1,284.9624
6844,0.047896393,185.8556,1,1987,2,1,1689.8004
2051,0.014047825,196.5084,7,2002,1,1,4364.9848
4047,0.139484292,94.312,5,1985,2,3,2516.724
7458,0.016596645,48.3034,8,1997,0,1,777.6544
3928,0.097410707,52.7324,5,1985,2,3,2492.7552
2757,0.076385385,88.483,3,2009,2,2,988.713
8498,0.035292855,124.573,3,2009,2,2,1601.249
4417,0.083536989,180.3318,1,1987,2,1,4149.9314
7288,0.054816926,194.282,3,2009,2,2,1544.656
696,0.007450258,186.7556,1,1987,2,1,2816.334
1179,0.0,152.6024,6,2004,1,1,303.6048
6874,0.071425647,45.9086,3,2009,2,2,1070.6064
4720,0.062297249,60.6562,3,2009,2,2,592.562
8369,0.167722519,176.3712,7,2002,1,1,1054.6272
2173,0.03382933,196.9426,7,2002,1,1,2768.3964
5107,0.086781204,152.2682,8,1997,0,1,1829.6184
5576,0.046348967,153.6682,2,2007,1,1,1677.1502
1090,0.062609071,148.6418,2,2007,1,1,1765.7016
848,0.079794329,80.1644,2,2007,1,1,1178.466
1769,0.116148596,176.0028,3,2009,2,2,4427.57
3808,0.047503318,244.6144,9,1999,0,1,3185.1872
4876,0.043740308,145.3418,3,2009,2,2,2354.2688
3745,0.038014104,62.351,9,1999,0,1,822.263
7794,0.065797601,147.805,6,2004,1,1,1947.465
605,0.034404732,98.1726,6,2004,1,1,489.363
174,0.291865402,115.1834,0,1998,2,0,345.5502
7676,0.026788937,110.357,8,1997,0,1,3185.853
5298,0.025429614,151.7024,2,2007,1,1,2884.2456
2269,0.0591756,245.046,3,2009,2,2,4680.574
2463,0.034360687,215.7218,9,1999,0,1,4274.436
100,0.063695084,151.0708,7,2002,1,1,1805.6496
7414,0.057629899,123.9046,3,2009,2,2,1120.5414
1243,0.0,108.9596,8,1997,0,1,1186.4556
741,0.0,264.791,2,2007,1,1,4733.838
334,0.2047,76.867,4,1985,0,0,229.701
2908,0.089884775,195.111,6,2004,1,1,3731.809
7282,0.04774013,195.0136,0,1998,2,0,194.4136
6978,0.068256316,60.9562,2,2007,1,1,533.3058
5801,0.141352562,264.1884,8,1997,0,1,3179.8608
2881,0.09234651,251.8408,3,2009,2,2,4506.1344
3292,0.050929429,129.1678,6,2004,1,1,1780.3492
3463,0.038721734,115.8808,6,2004,1,1,1523.3504
4690,0.053586458,89.7856,5,1985,2,3,966.7416
2987,0.01319424,217.4192,2,2007,1,1,4314.384
5429,0.041949832,54.064,6,2004,1,1,1118.544
6310,0.162107603,106.3622,1,1987,2,1,2117.244
6313,0.081050006,79.196,2,2007,1,1,1278.336
5647,0.070154899,218.185,8,1997,0,1,5193.24
5534,0.031490111,239.088,0,1998,2,0,719.064
7413,0.019277945,82.8592,3,2009,2,2,1733.7432
7853,0.069250192,232.9616,5,1985,2,3,3515.424
5638,0.045009952,186.8556,1,1987,2,1,2440.8228
4702,0.027756137,150.4708,1,1987,2,1,2106.5912
4423,0.030269774,152.4656,7,2002,1,1,2934.8464
6029,0.079312367,151.7366,6,2004,1,1,3325.0052
4043,0.012327847,173.8738,4,1985,0,0,347.5476
3466,0.105282932,156.963,3,2009,2,2,2816.334
4736,0.045068892,190.8872,4,1985,0,0,945.436
6248,0.035579135,244.417,8,1997,0,1,1944.136
6138,0.0,231.9668,9,1999,0,1,1842.9344
6959,0.152262171,44.4086,7,2002,1,1,1159.8236
1468,0.038460297,104.0332,0,1998,2,0,205.0664
7741,0.053279839,147.7734,6,2004,1,1,2078.6276
7888,0.083019163,180.2002,2,2007,1,1,5193.9058
1838,0.039569689,165.9526,6,2004,1,1,2631.2416
7142,0.034091649,146.2076,2,2007,1,1,2364.9216
3123,0.074565098,111.3228,1,1987,2,1,663.1368
3674,0.066459891,184.2292,5,1985,2,3,4560.73
7522,0.026064486,241.8196,8,1997,0,1,4097.3332
6863,0.039990314,165.0868,9,1999,0,1,982.7208
460,0.029760052,38.7138,1,1987,2,1,284.2966
5142,0.065890998,167.0816,2,2007,1,1,1510.0344
5494,0.0,231.9642,5,1985,2,3,6970.926
1562,0.06619442,184.4292,1,1987,2,1,3101.2964
1975,0.008046275,173.7422,2,2007,1,1,5863.0348
3290,0.0,115.2176,2,2007,1,1,3206.4928
6729,0.08073703,197.011,8,1997,0,1,3338.987
4515,0.019412192,166.5474,5,1985,2,3,4379.6324
738,0.030108283,165.9816,2,2007,1,1,4362.3216
5975,0.081719458,178.037,1,1987,2,1,2646.555
5485,0.126585095,122.4098,4,1985,0,0,120.5098
1438,0.054011943,116.5466,1,1987,2,1,1885.5456
7373,0.08154715,49.8008,2,2007,1,1,759.012
7666,0.114475357,160.9236,5,1985,2,3,2255.7304
497,0.100277876,196.8768,5,1985,2,3,7094.7648
7684,0.105181277,214.4218,9,1999,0,1,5343.045
2750,0.02624324,143.8128,5,1985,2,3,4458.1968
3945,0.087936752,115.9466,5,1985,2,3,4124.631
7844,0.05281112,86.6224,9,1999,0,1,1704.448
375,0.082888496,178.6002,3,2009,2,2,1253.7014
5071,0.127412338,111.3202,0,1998,2,0,337.5606
1209,0.07665661,32.3558,1,1987,2,1,169.779
5037,0.110202066,39.7506,9,1999,0,1,721.0614
404,0.035334201,115.3518,5,1985,2,3,2277.036
3778,0.066051758,187.724,3,2009,2,2,2050.664
2467,0.058681957,170.4422,1,1987,2,1,517.3266
5521,0.080573371,260.1936,1,1987,2,1,3914.904
7515,0.070243155,65.7484,1,1987,2,1,391.4904
93,0.053212652,57.893,6,2004,1,1,622.523
3513,0.025842905,119.844,1,1987,2,1,599.22
3204,0.121554149,53.7324,4,1985,0,0,311.5944
5865,0.097367722,89.3856,9,1999,0,1,878.856
2221,0.109990885,172.908,6,2004,1,1,2769.728
6834,0.061190964,47.1744,9,1999,0,1,996.0368
1849,0.112321218,123.6046,8,1997,0,1,2988.1104
827,0.109003832,145.2418,4,1985,0,0,147.1418
4524,0.12829573,167.2816,7,2002,1,1,2013.3792
5985,0.05848134,113.3544,8,1997,0,1,2572.6512
6598,0.130955811,90.3172,8,1997,0,1,1338.258
3187,0.012447775,197.611,1,1987,2,1,2553.343
6176,0.094037291,62.3194,9,1999,0,1,495.3552
6862,0.056744064,55.6614,0,1998,2,0,165.7842
4378,0.134441765,183.9924,5,1985,2,3,6478.234
6995,0.085020342,188.7872,1,1987,2,1,1701.7848
7264,0.086764795,153.8682,6,2004,1,1,1829.6184
343,0.026005891,180.9976,7,2002,1,1,2716.464
2683,0.037457098,83.4224,9,1999,0,1,1448.7808
2786,0.04282359,254.433,3,2009,2,2,2050.664
2547,0.0,185.1898,6,2004,1,1,2619.2572
3146,0.045291822,153.5682,0,1998,2,0,457.4046
5209,0.024407061,102.3332,5,1985,2,3,1948.1308
5670,0.137539574,38.8506,4,1985,0,0,37.9506
691,0.034742632,127.402,7,2002,1,1,759.012
7528,0.018667601,112.9544,2,2007,1,1,2908.2144
0,0.016047301,249.8092,9,1999,0,1,3735.138
1582,0.068125756,101.199,8,1997,0,1,1031.99
1707,0.027233781,197.511,2,2007,1,1,982.055
5512,0.070012633,262.8252,2,2007,1,1,2885.5772
7644,0.078174543,39.9506,5,1985,2,3,721.0614
2021,0.135226962,56.293,4,1985,0,0,113.186
3221,0.037734334,173.9054,3,2009,2,2,3677.2134
3591,0.041536962,46.0376,1,1987,2,1,527.3136
2003,0.030765898,43.277,7,2002,1,1,649.155
6089,0.043964058,192.3846,3,2009,2,2,4586.0304
7070,0.080741927,220.8798,5,1985,2,3,6170.6344
1131,0.182236555,107.1622,4,1985,0,0,211.7244
8342,0.013714183,259.2304,2,2007,1,1,2841.6344
3717,0.076097073,193.5794,1,1987,2,1,1950.794
2304,0.055908268,99.8016,6,2004,1,1,607.2096
5343,0.074522745,228.801,9,1999,0,1,3215.814
8288,0.037569401,120.7098,4,1985,0,0,361.5294
2375,0.093801337,126.0704,9,1999,0,1,1251.704
8020,0.051847425,152.8024,8,1997,0,1,1214.4192
6246,0.062384659,34.6532,9,1999,0,1,719.064
3395,0.043978369,178.4318,5,1985,2,3,2526.0452
7788,0.005264755,264.5884,2,2007,1,1,5829.7448
7643,0.113678422,189.7504,3,2009,2,2,2492.7552
2261,0.143396175,128.0994,7,2002,1,1,2184.4898
1731,0.04875891,37.3506,8,1997,0,1,834.9132
1159,0.247321039,152.3998,4,1985,0,0,153.7998
6996,0.097660814,141.8128,0,1998,2,0,143.8128
4342,0.126958147,125.8362,2,2007,1,1,2516.724
2120,0.115799592,95.3094,3,2009,2,2,1713.7692
606,0.082719632,179.3002,7,2002,1,1,2865.6032
2685,0.045835395,168.2132,9,1999,0,1,2367.5848
1671,0.157257637,215.0192,4,1985,0,0,1078.596
5025,0.041737627,33.1216,8,1997,0,1,519.324
197,0.059582996,238.8538,9,1999,0,1,6008.845
5557,0.024069113,56.2272,3,2009,2,2,559.272
3273,0.086396038,79.0644,0,1998,2,0,157.1288
1971,0.129337594,238.188,8,1997,0,1,5033.448
4461,0.055154296,195.5452,3,2009,2,2,1174.4712
2296,0.144094079,34.819,2,2007,1,1,1061.951
736,0.031145743,173.6054,6,2004,1,1,2626.581
4122,0.093170838,127.3652,9,1999,0,1,1549.9824
6980,0.014143673,187.3872,5,1985,2,3,2836.308
7452,0.153419412,86.4224,2,2007,1,1,511.3344
4776,0.029565309,256.4646,3,2009,2,2,515.3292
7033,0.029700018,140.3838,9,1999,0,1,1404.838
5346,0.094366079,190.9872,9,1999,0,1,2836.308
4099,0.008757492,120.8414,1,1987,2,1,2071.3038
292,0.033287541,198.4768,7,2002,1,1,1379.5376
4903,0.015900971,163.821,9,1999,0,1,1794.331
7296,0.008554052,116.9492,1,1987,2,1,1969.4364
3969,0.05507343,145.1444,8,1997,0,1,1886.8772
8272,0.076995176,112.0228,2,2007,1,1,1215.7508
7396,0.033807904,258.9962,0,1998,2,0,258.9962
8472,0.053185208,182.9608,5,1985,2,3,1653.8472
5763,0.096592065,54.893,5,1985,2,3,3112.615
1963,0.164274416,119.8124,7,2002,1,1,2133.2232
8010,0.059827007,239.2538,2,2007,1,1,3605.307
3441,0.100378096,122.4388,7,2002,1,1,1238.388
5394,0.121254236,94.5752,8,1997,0,1,1821.6288
2387,0.153960209,105.9938,6,2004,1,1,1179.1318
2671,0.045371855,86.0882,8,1997,0,1,1116.5466
3516,0.096411426,192.982,5,1985,2,3,4633.968
2502,0.055805027,53.0666,9,1999,0,1,512.666
3988,0.091237452,128.9336,3,2009,2,2,1278.336
3999,0.038720852,210.8586,3,2009,2,2,6331.758
63,0.15028599,51.0692,4,1985,0,0,147.8076
1384,0.01469075,84.725,3,2009,2,2,1747.725
4333,0.136497913,96.3094,8,1997,0,1,2856.282
650,0.028282832,46.2744,2,2007,1,1,1086.5856
1967,0.115107028,222.0114,7,2002,1,1,3547.3824
112,0.064625342,176.937,4,1985,0,0,176.437
3024,0.018052019,96.6094,9,1999,0,1,856.8846
5444,0.0,171.7422,5,1985,2,3,6207.9192
804,0.024928351,95.141,1,1987,2,1,3089.312
5652,0.0,41.7112,7,2002,1,1,852.224
5930,0.056030907,115.1492,1,1987,2,1,1737.738
3331,0.078863888,83.2276,1,1987,2,1,1543.3244
7152,0.041907648,36.2216,3,2009,2,2,346.216
8053,0.0,37.0506,5,1985,2,3,986.7156
8439,0.0,117.7466,3,2009,2,2,1296.3126
3793,0.026117345,239.2196,7,2002,1,1,3133.2548
8295,0.044011225,181.295,2,2007,1,1,4028.09
851,0.146973462,184.1292,0,1998,2,0,547.2876
8311,0.055159054,145.6444,9,1999,0,1,2467.4548
6838,0.0,195.3768,2,2007,1,1,1576.6144
3057,0.10203648,180.9292,6,2004,1,1,2736.438
2665,0.025795293,80.2302,5,1985,2,3,2139.2154
4950,0.113045883,194.1478,2,2007,1,1,2906.217
2679,0.134960397,101.37,1,1987,2,1,2097.27
3893,0.013658248,256.3304,9,1999,0,1,6199.9296
5491,0.060888514,130.1968,5,1985,2,3,1565.9616
2977,0.118827682,75.0696,0,1998,2,0,149.1392
1053,0.107834541,146.5076,3,2009,2,2,1330.2684
7521,0.054884821,195.3452,1,1987,2,1,1761.7068
7734,0.01251245,38.748,4,1985,0,0,79.896
5662,0.055979703,151.9024,6,2004,1,1,1062.6168
2353,0.010037996,163.5552,6,2004,1,1,3086.6488
2660,0.135118202,52.564,5,1985,2,3,2290.352
1028,0.156094569,144.3102,4,1985,0,0,145.8102
2711,0.108030434,32.4558,8,1997,0,1,101.8674
3821,0.0,97.9042,7,2002,1,1,1686.4714
7026,0.0,254.904,8,1997,0,1,4048.064
3128,0.0,190.9162,5,1985,2,3,5772.486
5593,0.0711891,193.3162,3,2009,2,2,5772.486
7377,0.09619424,210.8612,6,2004,1,1,1254.3672
7942,0.021969896,248.6092,8,1997,0,1,3237.1196
5896,0.124348482,118.3124,1,1987,2,1,948.0992
8015,0.105831117,41.6796,9,1999,0,1,784.3124
903,0.04975339,210.3586,9,1999,0,1,6331.758
2040,0.077292302,235.3958,9,1999,0,1,6309.7866
3751,0.112859454,114.486,2,2007,1,1,2490.092
1862,0.0,125.2678,6,2004,1,1,1017.3424
1805,0.32111501,100.77,4,1985,0,0,199.74
7468,0.089243504,139.2496,5,1985,2,3,1976.0944
945,0.021343732,58.3588,0,1998,2,0,114.5176
4259,0.075507758,146.4444,8,1997,0,1,1596.5884
2107,0.036641589,180.7976,1,1987,2,1,6157.3184
5610,0.053288857,47.306,7,2002,1,1,605.878
941,0.064621927,196.6794,1,1987,2,1,1170.4764
6930,0.111127966,63.1826,1,1987,2,1,2002.0606
1020,0.063430788,65.4826,0,1998,2,0,258.3304
1847,0.086905536,78.8644,4,1985,0,0,314.2576
3898,0.027058066,194.811,1,1987,2,1,2749.754
437,0.052517969,115.4176,7,2002,1,1,687.1056
5410,0.063946629,116.6492,7,2002,1,1,2316.984
4882,0.121250374,92.7778,8,1997,0,1,1032.6558
739,0.044391149,164.3842,5,1985,2,3,4476.1734
7601,0.161474419,62.9168,6,2004,1,1,1086.5856
5102,0.053839714,198.6742,3,2009,2,2,2388.8904
586,0.045361705,83.825,7,2002,1,1,665.8
2989,0.036908933,115.9834,1,1987,2,1,2073.3012
4444,0.027682047,85.5198,1,1987,2,1,1744.396
6567,0.029781363,146.9444,8,1997,0,1,1596.5884
5259,0.094218363,83.9882,1,1987,2,1,1202.4348
5637,0.077508015,92.3146,3,2009,2,2,1094.5752
6797,0.068263916,104.799,7,2002,1,1,1238.388
573,0.008871687,99.7384,3,2009,2,2,295.6152
647,0.175352413,147.4102,9,1999,0,1,2478.7734
595,0.037699254,110.2886,7,2002,1,1,2223.772
7034,0.0,111.3228,9,1999,0,1,1436.7964
5347,0.121702394,42.7428,6,2004,1,1,703.0848
3396,0.008639333,122.2756,1,1987,2,1,2059.9852
7444,0.017253305,51.435,2,2007,1,1,499.35
4566,0.046520703,97.7384,1,1987,2,1,591.2304
7594,0.164724567,98.4042,0,1998,2,0,99.2042
5028,0.12301331,93.2436,1,1987,2,1,2079.9592
732,0.072088552,253.704,9,1999,0,1,4554.072
5240,0.032762495,40.0822,6,2004,1,1,1257.0304
5713,0.048830264,113.1176,5,1985,2,3,2404.8696
3085,0.165838224,36.6506,8,1997,0,1,607.2096
6599,0.026492726,208.4954,2,2007,1,1,6251.862
4680,0.034382602,96.5726,1,1987,2,1,2251.0698
2195,0.032136417,83.9592,0,1998,2,0,165.1184
2798,0.175060504,106.7964,3,2009,2,2,525.982
6011,0.030174246,76.667,9,1999,0,1,1531.34
5311,0.03565903,218.3166,7,2002,1,1,1959.4494
6772,0.120258245,141.547,6,2004,1,1,2290.352
7704,0.032672263,141.2154,9,1999,0,1,709.077
6250,0.029697925,143.0786,1,1987,2,1,3178.5292
1040,0.08139146,177.837,5,1985,2,3,6351.732
8150,0.049155769,65.2168,9,1999,0,1,958.752
3968,0.071806046,186.5924,5,1985,2,3,5182.5872
6761,0.055121892,196.7768,5,1985,2,3,5912.304
3612,0.015149955,144.047,1,1987,2,1,3149.234
329,0.048124443,216.7166,7,2002,1,1,3918.8988
2546,0.074931201,108.9228,3,2009,2,2,1105.228
1429,0.136592891,238.0248,4,1985,0,0,711.0744
6237,0.096132367,208.9612,1,1987,2,1,4181.224
433,0.061393095,91.812,4,1985,0,0,372.848
5203,0.035079516,47.9034,1,1987,2,1,583.2408
6187,0.052708138,114.7176,2,2007,1,1,2404.8696
4370,0.047266211,97.0068,8,1997,0,1,1846.9292
967,0.152261999,105.728,2,2007,1,1,1278.336
6854,0.054853377,198.6084,3,2009,2,2,2182.4924
423,0.0,256.7672,3,2009,2,2,5624.6784
6235,0.042838514,163.7842,7,2002,1,1,1657.842
4652,0.032845997,106.7938,1,1987,2,1,3215.814
6213,0.120022543,94.8094,3,2009,2,2,1428.141
2562,0.056424146,247.8118,6,2004,1,1,2223.1062
4605,0.037826873,189.7188,8,1997,0,1,2285.0256
4317,0.031994534,114.3492,9,1999,0,1,1853.5872
5393,0.01001904,184.6608,7,2002,1,1,367.5216
3361,0.126924095,87.2224,5,1985,2,3,3494.1184
1777,0.066997921,186.524,2,2007,1,1,2609.936
5149,0.077630199,90.9146,2,2007,1,1,1459.4336
5918,0.056941603,222.5088,1,1987,2,1,5369.0112
3186,0.134919202,46.9402,9,1999,0,1,780.9834
8039,0.081485126,258.0988,7,2002,1,1,8994.958
4419,0.0273235,151.934,2,2007,1,1,1837.608
2852,0.014568036,158.1262,1,1987,2,1,4137.2812
6004,0.129140919,109.4886,2,2007,1,1,1667.829
168,0.025578526,198.8084,5,1985,2,3,5555.4352
3419,0.0,182.3608,0,1998,2,0,1102.5648
6273,0.014355033,55.4614,2,2007,1,1,552.614
136,0.059956876,165.4526,5,1985,2,3,5262.4832
5374,0.28701714,48.8376,0,1998,2,0,47.9376
894,0.088821765,125.173,2,2007,1,1,2956.152
1483,0.0,225.1088,1,1987,2,1,3579.3408
1792,0.006775667,42.9112,9,1999,0,1,1022.6688
6180,0.085763562,49.0692,1,1987,2,1,295.6152
4863,0.010963269,110.9544,3,2009,2,2,335.5632
6177,0.030188505,77.367,7,2002,1,1,612.536
5208,0.008601441,73.7038,3,2009,2,2,1404.1722
5181,0.103731617,236.9932,6,2004,1,1,4242.4776
1447,0.123961415,33.2874,7,2002,1,1,141.1496
199,0.101338651,232.63,5,1985,2,3,5359.69
1823,0.168329848,176.7712,2,2007,1,1,2812.3392
6066,0.011072421,85.354,5,1985,2,3,2077.296
3886,0.021757269,165.0184,9,1999,0,1,3302.368
8067,0.065633934,186.5214,8,1997,0,1,2261.0568
2121,0.027579198,178.7344,8,1997,0,1,1605.9096
807,0.057485328,126.2046,9,1999,0,1,1867.569
5661,0.017780986,177.3686,7,2002,1,1,1777.686
2997,0.023021406,208.9928,7,2002,1,1,2103.928
1198,0.025205909,149.1418,9,1999,0,1,1177.1344
4403,0.088257771,84.1224,0,1998,2,0,170.4448
1241,0.082250143,118.344,2,2007,1,1,3115.944
4051,0.0,219.4456,8,1997,0,1,3094.6384
623,0.0,93.1462,3,2009,2,2,647.8234
1162,0.075620262,123.8046,2,2007,1,1,3486.1288
6356,0.071904258,106.8254,0,1998,2,0,108.5254
7179,0.050065211,157.4288,7,2002,1,1,2042.6744
2603,0.056191301,53.2982,7,2002,1,1,736.3748
2775,0.173867958,128.8652,7,2002,1,1,1291.652
3781,0.049922304,156.9288,1,1987,2,1,1571.288
5846,0.081562686,112.7544,2,2007,1,1,1118.544
6118,0.041831008,186.6214,1,1987,2,1,2261.0568
1740,0.037131628,216.4824,4,1985,0,0,218.3824
2282,0.026729068,248.4776,3,2009,2,2,6439.6176
7939,0.093408695,101.2674,2,2007,1,1,2241.0828
5103,0.098629062,90.6462,5,1985,2,3,2406.2012
8216,0.016107549,129.7626,8,1997,0,1,3016.7398
5249,0.168871496,34.3874,3,2009,2,2,670.4606
3421,0.119428052,190.853,6,2004,1,1,2466.789
4262,0.024999711,97.841,7,2002,1,1,1255.033
207,0.023625114,189.3846,7,2002,1,1,3630.6074
2322,0.136532569,159.6578,5,1985,2,3,2888.2404
6185,0.035549527,244.117,1,1987,2,1,5346.374
591,0.050786366,152.2024,2,2007,1,1,3643.2576
5272,0.029173031,145.7786,2,2007,1,1,1444.786
1720,0.168064909,176.2712,3,2009,2,2,1230.3984
1863,0.021453493,120.3098,6,2004,1,1,2530.7058
469,0.076354362,192.1846,3,2009,2,2,1146.5076
5446,0.039381633,98.041,3,2009,2,2,675.787
6265,0.015450376,158.9604,8,1997,0,1,1584.604
5627,0.024892129,37.8822,9,1999,0,1,589.233
928,0.098464979,188.653,0,1998,2,0,189.753
2721,0.024325592,48.5718,3,2009,2,2,425.4462
2934,0.075713578,156.4656,6,2004,1,1,2471.4496
1913,0.0,40.5138,4,1985,0,0,40.6138
956,0.175033524,55.5298,2,2007,1,1,647.1576
25,0.099887103,45.906,2,2007,1,1,838.908
1134,0.044063785,147.2418,4,1985,0,0,294.2836
5021,0.070704474,93.412,8,1997,0,1,1491.392
3224,0.153127523,162.4894,0,1998,2,0,323.5788
4939,0.045631231,128.102,1,1987,2,1,1265.02
2937,0.039811272,191.3188,1,1987,2,1,2285.0256
3533,0.065051586,76.1986,6,2004,1,1,1090.5804
5116,0.028391879,173.9422,3,2009,2,2,4138.6128
4845,0.020568574,150.4734,8,1997,0,1,2078.6276
8131,0.116762173,198.9768,5,1985,2,3,4729.8432
8032,0.097884718,52.5324,8,1997,0,1,1194.4452
3854,0.066383907,180.4292,7,2002,1,1,2189.1504
7997,0.120788077,45.706,7,2002,1,1,838.908
7148,0.0,80.8592,0,1998,2,0,82.5592
8372,0.054114924,58.4904,5,1985,2,3,1054.6272
5368,0.141860161,41.0796,0,1998,2,0,41.2796
6594,0.037580877,162.6526,9,1999,0,1,4275.7676
1434,0.244102315,148.076,4,1985,0,0,146.476
3912,0.030789914,254.904,2,2007,1,1,3036.048
3091,0.032652796,190.8162,7,2002,1,1,2886.243
2344,0.036295834,217.5482,1,1987,2,1,1095.241
5995,0.023585598,94.7778,2,2007,1,1,1314.2892
8286,0.039306822,150.7366,9,1999,0,1,3325.0052
770,0.063750302,153.4682,5,1985,2,3,2287.023
2492,0.071498575,37.7506,5,1985,2,3,796.9626
1208,0.058121214,104.499,6,2004,1,1,1238.388
5294,0.02827966,152.234,5,1985,2,3,1071.938
6950,0.064410783,33.39,0,1998,2,0,33.29
1152,0.076156245,156.4656,2,2007,1,1,2008.0528
5302,0.057850699,113.2834,5,1985,2,3,4376.9692
307,0.0,98.0068,3,2009,2,2,874.8612
4182,0.028476451,91.0146,7,2002,1,1,1368.219
6922,0.070189131,37.9532,1,1987,2,1,826.9236
7204,0.0,242.3538,6,2004,1,1,5287.7836
6926,0.216107535,86.8514,4,1985,0,0,354.2056
5531,0.019046089,188.424,6,2004,1,1,2237.088
2610,0.050256604,127.3336,3,2009,2,2,2684.5056
4305,0.074087369,264.9568,1,1987,2,1,6855.0768
7316,0.074177667,93.2462,1,1987,2,1,1018.0082
2787,0.115010655,161.5236,6,2004,1,1,1288.9888
6738,0.027069402,174.9396,8,1997,0,1,1744.396
7742,0.021648305,35.6874,1,1987,2,1,952.7598
6242,0.174934513,145.0102,1,1987,2,1,1895.5326
6521,0.043238822,92.5436,8,1997,0,1,1701.7848
5819,0.015259084,91.0146,1,1987,2,1,729.7168
6167,0.126287542,235.5616,0,1998,2,0,468.7232
3455,0.017814518,159.8578,9,1999,0,1,2246.4092
2418,0.0713931,61.0536,1,1987,2,1,1592.5936
8393,0.041479396,36.8164,7,2002,1,1,772.328
4464,0.077439606,60.6536,6,2004,1,1,980.0576
973,0.011314423,122.973,0,1998,2,0,123.173
1634,0.009958941,157.963,7,2002,1,1,2816.334
2435,0.143199389,175.837,4,1985,0,0,352.874
3762,0.0,37.5822,0,1998,2,0,196.411
6001,0.02758789,86.1856,1,1987,2,1,703.0848
8448,0.123070513,121.173,3,2009,2,2,2093.941
7365,0.043021542,196.9084,0,1998,2,0,595.2252
